PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
37,19.8863469162025,11,294,1.876051,77.1755405475159
38,19.698894165922,0,0,1.224354,74.439192975038
40,20.2488803332672,5,244,2.148792,75.7667198427953
39,19.9315920420922,1,13,1.800426,73.4110791594363
40,20.2648347923532,1,40,1.91511,73.9434645860456
39,19.5966628747992,8,452,2.09506,76.3642766918891
38,19.3654030826874,2,13,1.541064,81.7491645606137
37,19.7307199169882,1,12,0.8240487,75.6484527342223
38,19.3146644579247,5,77,1.4434,73.1459013676565
39,19.8317230418324,1,12,1.261243,74.0557884176572
38,19.297965625301,2,15,1.086634,73.5591117807321
38,19.6774764158763,7,158,1.554468,76.9185909486719
37,19.6513575408608,13,433,1.508762,93.4986665945601
37,19.8808962083422,9,281,1.866833,79.5065528411116
37,19.7326984996907,3,150,1.435012,80.0568827151044
37,19.4157237503678,2,22,1.70862,69.9533041365243
36,19.0470768329687,8,353,1.181639,71.8940486096674
37,19.6819874579087,3,11,1.620216,67.6953963356445
37,19.1480073751882,1,35,1.473274,70.4779831088475
38,19.6739066252485,10,275,1.47726,74.5236053082504
