PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,11.688326000236,1,8,1.765933,32.6415579766035
22,10.8979131253436,0,0,1.186784,35.2743446657603
21,10.2638709587045,1,7,1.56602,35.0159026815423
21,10.3815282080323,1,7,0.7819738,35.043075636384
21,10.4150905832648,1,7,1.131902,34.828889050654
21,10.5141781666316,1,8,1.32058,34.9028513190292
21,10.2475274158642,1,5,0.8207144,34.5987599076969
21,10.4310497087426,1,8,0.896083,35.2806923024002
21,11.7640249580145,1,7,1.372353,35.1896985611391
21,10.4489480839111,1,9,1.233481,34.7711048975942
21,10.3982388339937,1,9,1.082115,34.9942300291288
22,11.0144709581509,1,5,1.381992,33.5956402122974
22,10.915434749797,1,9,1.248532,34.1207897290587
21,10.6488578342833,1,9,1.278911,35.2285672866163
21,10.6486507081427,0,0,1.257405,35.1865219307088
21,10.7156538330019,1,8,0.9341297,35.0457479334658
21,10.4319338328205,1,7,1.575485,34.883744149868
21,10.2303541246802,1,8,0.9691672,33.9612421091823
25,12.263724999968,1,9,5.023571,29.9261566251516
