PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
39,20.4230529167689,1,18,1.374599,35.3236239737807
40,21.2028777906671,5,112,1.390853,36.6688834037632
38,22.4472562079318,3,39,1.276946,38.0073892516329
44,24.5058911251836,0,0,1.607083,37.2420000441542
42,46.8929499592632,3,112,1.749443,37.1808274538212
40,20.4056341247633,4,192,1.825582,35.0512154633179
43,27.9990635002032,0,0,1.462204,36.0285804152142
40,22.3559055840597,3,29,1.55742,38.9312874875031
39,29.0004783328623,0,0,1.052971,38.5971559474293
42,23.673464291729,6,209,1.275104,37.7572639401825
41,21.9265923332423,2,31,1.642969,36.6669816828174
41,20.4663241673261,0,0,1.601394,35.0645518657274
39,21.4054474169388,0,0,1.465386,37.5882745839846
40,21.8197441669181,0,0,1.629519,37.2354062506929
40,20.8262570830993,6,287,1.939665,36.6280145011842
39,21.5896150828339,2,14,1.058158,36.7134391831664
41,21.562923792284,0,0,1.659258,33.5298334021212
40,21.5186054171063,4,240,2.141646,34.2145656351931
38,22.9364690417424,0,0,1.965691,35.5589824091447
38,20.6032849168405,0,0,1.200946,36.3227147608995
