PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
25,13.9888957077637,8,668,2.070295,23.6356348544359
24,13.5021930416115,7,444,2.412412,22.5615938543342
25,13.268862250261,6,529,2.408123,21.8761450238526
24,13.1766110840254,6,517,1.974354,21.954840378991
25,12.4016067921184,5,428,2.059628,21.9957017339766
26,12.9435370001011,4,300,1.898031,20.3818574977609
27,13.1252924171276,8,379,1.998885,20.6455695442855
25,13.0445105829276,11,595,2.430818,21.8600999936461
24,12.9192005419172,3,297,2.403244,22.3260017616364
25,14.7513919170015,4,348,2.212739,22.0118732377887
26,12.9771985001862,7,357,2.018588,21.5914534727255
23,13.4949325830676,4,200,1.943917,22.2380107633122
25,12.5106822913513,6,276,2.005952,21.2508467584848
26,13.0519395419396,6,464,2.510192,21.351514545341
24,12.9010470826179,11,616,2.230476,23.2099009250912
24,13.5009305002168,7,407,1.566901,20.202430547215
25,12.9952963748947,7,581,2.488074,21.0734001174569
23,12.9452140843496,6,479,2.729393,22.8064945777473
25,13.2280563330278,7,462,1.912469,21.823219973594
