PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
18,9.18039100011811,0,0,1.575726,36.8286296466572
18,9.24679841613397,0,0,1.315852,38.6341389579078
19,9.38155837496743,0,0,1.535769,36.8680306465218
18,9.21499412506819,1,24,1.829994,37.2900092301683
18,9.22944858297706,0,0,1.386251,37.4141503901531
18,9.14950104197487,0,0,1.383863,34.8237778008398
18,9.16464524995536,1,9,1.686782,37.8383913387855
18,9.16339362505823,1,19,1.942846,37.9143031572716
19,9.53148679202422,1,32,1.202012,36.6250964763917
18,9.09720754204318,0,0,1.468412,36.6016968877779
18,9.23045962490141,1,12,1.369112,37.5988077527533
18,9.21473887516186,0,0,1.46132,38.6324629653245
19,9.2642907910049,0,0,1.7782,36.1726447743805
19,9.26285166712478,1,31,1.665179,36.779427729351
19,9.73237479198724,1,30,2.039429,38.0837720524716
18,9.20689049968496,0,0,1.292236,38.2535531082087
18,9.24886941630393,0,0,1.657691,37.5902593239314
19,9.46467891708016,1,27,1.585257,37.6924692996238
19,9.54768883390352,0,0,1.76488,35.7743883015294
