PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
15,7.73827791726217,1,14,1.773579,45.2987501397729
14,9.53080733306706,3,87,1.820991,56.4928096386471
14,9.27984283398837,4,83,1.73852,52.9307320248336
15,9.43129491666332,1,0,2.579058,52.0239557139575
20,10.2139182919636,4,71,1.706076,49.0058271447197
16,8.1804793747142,4,68,1.578101,55.0018435751554
15,7.64489795779809,1,18,1.491281,48.2817694544792
17,9.94736445927992,5,106,1.523125,48.8044242374599
18,9.81465983390808,1,17,2.41295,46.7564814154887
15,8.83221637504175,1,14,1.785352,51.2776721889774
17,9.24804616672918,4,70,1.291313,50.110245233073
13,8.74707133276388,5,107,1.790519,48.9931442201711
16,8.21364754112437,5,55,1.80464,48.5324790934101
13,9.43027437478304,3,39,1.735862,56.2980863480614
15,9.329938207753,0,0,1.515015,49.9373416726788
17,9.2323792912066,1,10,1.695936,46.4787695776014
16,9.46415170794353,3,89,2.13136,53.4334585536271
14,8.21018991712481,5,119,1.826893,56.0758095234632
14,8.18304783385247,5,34,1.728691,50.733851169103
