PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
16,7.74168954091147,1,18,1.668938,48.3611716481391
16,9.53247266681865,3,53,1.840013,55.2252344787121
13,9.28201804077253,5,70,1.485237,62.7358878891055
15,9.43347200006247,1,30,1.835185,58.1809360844394
15,10.216130041983,3,38,1.651719,61.2415250390768
16,8.18262412492186,5,61,1.78805,56.5626092720777
15,7.64661120763049,5,108,1.778182,52.2694973275065
18,9.94953570887446,4,70,1.789354,48.9701805118885
15,9.81683120783418,2,31,1.490339,56.0632137892147
15,8.83399408403784,2,18,1.592989,56.4514388951162
15,9.25022245803848,5,69,1.841298,57.3784693454703
13,8.74929049983621,3,47,1.935033,58.5489389844812
14,8.21580391703174,6,57,1.87086,57.8575059106307
16,9.43216612469405,4,102,2.098277,53.2140598807018
19,9.33105312474072,3,43,1.513461,47.3677717933529
15,9.23452795809135,3,90,2.101776,58.7501778888206
15,9.46633533388376,2,27,1.6867,59.1390026112398
16,8.2117761252448,1,16,1.674039,71.439755265601
16,8.18523874972016,1,15,1.473912,49.5068097952753
15,8.47355658281595,2,58,1.779995,53.8990612141788
