PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
15,9.04775883397087,2,32,1.52783,53.4283139122029
16,9.06602437514812,2,47,1.590609,57.0784739102237
17,10.5808620001189,2,29,2.18783,52.6925588629263
17,10.5329665420577,1,13,2.026161,56.1152623199365
17,9.15061108302325,2,59,1.306585,55.7009828112581
16,9.71123570809141,6,119,3.47006,50.7821719220374
20,10.2460842076689,5,89,1.692128,49.2245582630858
17,11.3311743326485,3,57,1.746302,56.5664926269913
17,9.84923904202878,2,41,1.403834,53.6617793088012
20,12.8625747081824,2,22,1.515805,44.4025791483
20,10.2626282502897,1,12,1.503079,50.6880874512717
18,10.548066874966,4,55,1.619334,52.0895832839111
16,9.43189216591418,2,41,2.119299,51.2346798495855
21,10.2985243750736,2,54,1.438349,46.9706488462786
20,9.98318574996665,7,95,1.355576,49.160970794037
16,10.1817647088319,6,56,1.99188,52.5117082870565
16,10.0681813331321,5,120,1.745128,54.6026877127588
16,10.0634217499755,1,18,1.887019,53.0229921278078
13,9.56316391611472,1,21,1.61584,62.9857724102644
15,10.3719480829313,4,43,1.374995,55.3093918909629
