PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,11.5598445418291,0,0,1.582249,32.2351757153545
21,10.5319521669298,0,0,1.195042,33.8699583496366
23,11.2801868328825,0,0,1.58752,32.6420489658156
22,11.2295225840062,0,0,1.119689,32.9020984513177
24,12.1334835002199,0,0,1.41222,31.2641076743603
21,10.5338282501325,1,7,1.181512,33.8640932126769
22,11.1975453332998,0,0,1.223885,33.7880588009615
23,11.4879733747803,0,0,1.26439,32.434541752319
22,10.801893458236,0,0,1.46814,33.8733219753274
21,10.7307040002197,0,0,1.200395,34.2731150532407
22,11.215446874965,1,3,1.266549,33.0962083217773
21,10.5447039999999,0,0,1.28196,34.4545733006228
23,11.2301422911696,0,0,0.9633517,32.7197444706183
23,11.3154151667841,0,0,1.273908,32.6828043098035
21,10.6151083749719,0,0,1.234813,34.1365773097745
23,11.2973064156249,0,0,1.507695,32.9065380375022
23,12.0973829170689,0,0,1.179359,32.321960159132
23,11.5634844591841,0,0,1.479191,32.2593262054674
21,10.6181819159538,0,0,1.118095,34.3192739279142
