PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,13.1500000003725,7,313,2.124375,75.9685365483165
22,15.1501330831088,9,506,2.833647,80.2224961702119
22,12.1174672916532,9,538,2.320939,74.2896627846428
24,12.4671137500554,9,373,2.41171,74.3709758971818
26,12.9331397498026,11,408,2.648504,69.6040849165561
23,12.0851512500085,7,460,2.152714,74.1933404225046
23,14.1873156251386,11,445,1.764127,73.4191304477661
23,13.100336374715,9,471,1.884383,72.8244239302433
25,12.6338137080893,6,340,1.853047,70.8582016639411
23,12.2639478747733,12,360,1.952331,76.2796505030407
25,12.6002901252359,7,295,2.454728,70.3791450336576
22,12.6494832918979,7,432,1.687222,76.4748465312137
24,12.1138964579441,12,732,2.096699,71.4737396532049
22,12.0816388330422,8,700,2.140748,77.342098494145
23,13.8012220407836,7,358,2.593649,74.1976014459911
22,12.1995505830273,7,399,1.7674,72.6637801536444
26,13.2996788751334,7,320,2.211629,67.1078174446638
21,11.8857850828208,6,249,1.901344,79.7827439604416
27,13.616420917213,9,350,2.476568,65.3863146866637
