PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,13.145526541397,2,155,2.513269,63.0896197205099
24,15.1476070410572,8,461,2.578317,66.1642898533804
24,12.1149100838229,5,188,1.919932,56.3436006583894
23,12.4646089170128,1,52,2.128476,70.1250959916607
24,12.9307440407574,3,147,2.386789,62.742017248335
22,12.0827250839211,9,517,2.21657,62.9630928054791
23,14.183076125104,2,117,1.967472,61.6530071458091
24,13.097870499827,2,119,2.179957,60.8499428296151
25,12.6313310419209,6,237,2.016708,56.5055266395211
24,12.261536042206,3,89,1.389085,61.645567669378
24,12.5980446669273,6,331,1.950473,60.5609184713103
25,12.6469968338497,2,73,1.778734,63.6603882350028
23,12.1124437502585,2,155,1.837532,65.3538912048806
23,12.0794746670872,5,86,1.721955,64.7939529634364
23,13.7973024998792,4,460,2.189272,63.4272264559632
22,12.1973745413125,9,338,2.110525,64.0926173972813
24,13.2975884997286,1,110,2.058995,64.5732361202439
23,11.8820895417593,4,129,1.816553,63.8296846502825
24,13.6139135421254,2,39,1.713162,60.6043055110301
