PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
15,9.4778896253556,5,84,1.848333,52.7354058809578
19,10.2089739167131,2,44,1.3595,49.967223778367
15,8.90172766707838,8,77,2.435318,56.4656749057273
17,11.4599667498842,3,63,1.414728,49.1489534923697
16,8.72404695814475,7,137,1.526721,47.1573098911904
17,9.48476029234007,6,143,1.785326,49.6430073809974
18,8.99110612459481,4,76,1.616437,46.8929054267291
16,8.44477300019935,8,134,1.384837,48.0721300700679
16,9.25219841580838,7,132,1.730447,49.8755521257408
15,8.65245299972594,3,76,2.281961,53.7803359950582
16,10.001579457894,2,30,1.410184,53.4577238431666
15,9.44386062491685,3,65,2.081588,56.9141999197503
16,8.91812375001609,5,88,1.898992,53.6855051468592
17,9.37595283286646,1,18,1.453497,50.6925075041021
17,9.50160499988124,2,37,1.737696,51.5449460705414
19,11.4186908332631,3,53,1.798771,50.8831424001408
21,10.5518698329106,3,62,1.720375,45.9772341529883
16,8.45013304101303,3,52,2.04573,47.6091562886722
20,10.0109236673452,4,71,1.419723,47.4182728445157
17,8.94630129169673,6,120,1.318451,53.7805270184489
18,9.31629995815456,6,95,1.590797,49.5302571087248
17,10.5324592501856,6,95,1.3538,58.6121616720715
19,9.30007462482899,4,104,1.524246,46.1300657081761
18,9.24752829084173,1,9,1.904723,50.5490808799449
17,9.21766024967656,3,51,1.899234,55.5151176145848
14,9.6159854172729,4,65,1.553968,61.1506963281759
16,10.6350139589049,3,30,1.517312,57.6601460634265
13,9.16581025021151,3,32,1.582418,63.7277244017101
17,9.88203937467188,5,64,1.49046,54.5735269620576
16,8.98453933326527,7,91,1.514819,56.1039349704515
20,9.96565058315173,1,7,1.447803,45.2970792073756
16,9.86438104184344,5,72,1.529053,56.0539558355231
12,10.5535391657613,2,67,1.991535,69.9399689134831
15,8.9496072079055,4,71,1.540508,57.0083916497727
14,12.1520868749358,2,32,1.659208,63.265877908894
14,9.56579608377069,4,48,1.356929,61.6906369770212
15,8.01570333261043,6,134,1.703964,56.9712612157067
20,10.0661208331585,2,41,1.442379,47.0720459008589
