PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
19,9.44659266667441,2,29,1.670941,14.3288223955192
20,10.8668233752251,5,223,1.659995,14.5979064283893
18,10.9503422500566,5,65,1.598373,17.18029863615
20,10.6503203753382,2,37,1.337124,13.533924985677
20,10.7426045830362,1,13,1.826139,13.2243373896927
19,10.4757920838892,3,38,1.668211,14.69822144626
18,10.6256234170869,5,95,1.506737,14.9026597177403
18,11.5764734591357,2,22,1.992113,15.6827684647093
17,11.9669485832565,5,123,1.696336,15.8654534641434
22,10.8931236248463,3,69,1.376798,13.5895511643453
18,10.098226333037,4,49,1.381191,15.6071318003039
18,8.90845433296636,2,36,1.752511,13.9239882636401
17,10.9095141668804,4,73,1.326641,14.9726642240935
16,10.9501760830171,2,35,1.494059,15.9888647322077
20,10.0291915419511,0,0,2.103377,13.3583333343267
17,9.44987554242834,5,74,1.370048,19.8736446635688
18,10.9823458329774,3,155,1.457799,15.6479376471705
15,10.7088670418598,2,39,1.790282,16.0527056083083
13,11.5343437921256,0,0,1.923874,19.2120480709351
20,9.89742741687223,2,71,1.624031,14.7538436576724
