PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
37,19.8078510002233,3,51,1.620411,79.87697638974
38,19.7150703752413,4,74,1.991174,76.6277566772739
39,20.2962902500294,0,0,1.596238,75.380185762277
37,19.5645120833069,9,199,2.134161,76.9942612513094
37,19.7004935001023,6,317,1.398671,79.1416283747232
37,19.5138852922246,0,0,1.291873,74.4397229313649
37,19.6650398341008,15,376,1.44416,74.6987128403743
38,19.7976043331437,4,94,1.160378,72.8876371010158
38,19.7152693751268,3,6,1.138811,75.4431228423001
37,19.6300139999948,8,189,1.593239,75.5030405078385
37,19.8323469581082,4,43,1.862214,74.9136509147246
40,20.2488487497903,5,241,1.536994,68.4024594142102
37,19.5323518328369,2,65,1.606489,76.6847870262289
38,20.3143954584375,9,317,1.538417,73.9726469312844
38,19.6313197920099,2,32,1.725336,72.8262632497047
39,20.3635522089899,10,366,2.050189,76.8679357969608
38,19.9499426246621,7,225,1.372112,75.1466842147669
38,20.2312854998745,0,0,1.475905,77.0782445018229
37,19.4973725420423,9,286,2.040684,75.595030347137
