PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
9,5.26740058299038,1,9,1.167319,0
9,5.45024325000122,2,16,1.002488,0
11,5.93291308300104,0,0,1.931584,0
9,5.61793637499795,1,8,1.318362,0
9,5.51604120800039,3,16,1.104669,0
9,5.748856042017,1,5,1.622247,0
9,5.44973433300038,2,10,1.404004,0
10,5.3002358340018,2,2,1.551625,0
12,6.16679383299197,3,49,2.304335,0
10,5.89996687500388,1,3,2.082455,0
9,5.41656729101669,1,8,1.96361,0
9,5.35080750001362,2,18,1.127539,0
10,5.46709633298451,2,2,1.640767,0
11,6.46567645898904,2,7,1.81493,0
11,7.43398900001193,1,15,1.689394,0
9,5.38322904199595,2,6,0.9476697,0
11,5.86745791599969,2,29,1.65868,0
9,5.33281145899673,2,16,1.200666,0
9,5.08264770798269,2,7,1.328074,0
9,5.43401679201634,2,9,1.52185,0
9,5.18244204099756,2,16,1.4268,0
9,5.26651429201593,2,12,1.206732,0
10,5.81690241600154,2,23,1.623639,0
9,5.60034899998573,2,15,1.140413,0
9,5.93378399999347,2,5,1.3971,0
9,5.63346320801065,1,2,1.572592,0
11,8.10101816698443,2,48,2.059666,0
9,5.21674712499953,4,20,1.165097,0
9,5.46678916597739,2,16,1.216604,0
10,5.86726983299013,1,11,1.387329,0
9,6.00053237500833,4,29,1.409572,0
9,5.21646629099268,2,14,1.095508,0
10,5.86678062501596,1,2,1.844186,0
10,5.46611104099429,2,11,1.863194,0
10,5.53279279198614,2,23,1.460904,0
9,5.7324844589748,2,2,1.157475,0
10,5.58333074999973,2,3,1.615239,0
10,5.56630574999144,3,10,1.498112,0
11,5.66705799999181,1,3,2.009799,0
9,5.73564233302022,2,5,1.434154,0
