PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
9,5.26372666598763,3,13,1.596371,0
9,5.44814987498103,4,17,1.157932,0
10,5.93061512499116,1,12,1.525291,0
10,5.61553916701814,0,0,2.180059,0
9,5.51404787498177,3,13,1.521663,0
10,5.746487041004,1,4,1.639965,0
9,5.44738462500391,2,12,1.553161,0
9,5.29794212500565,4,12,1.990626,0
11,6.16445779200876,3,58,1.544607,0
11,5.89757037500385,2,38,1.643309,0
10,5.41417979201651,2,19,2.185671,0
9,5.34775112502393,2,6,1.433113,0
9,5.46472883300157,3,3,1.337117,0
12,6.46315941700595,4,66,1.507397,0
11,7.43160283300676,3,61,2.467879,0
9,5.38092154200422,2,8,1.583704,0
10,5.86514279199764,0,0,1.743272,0
9,5.33051516700652,2,15,1.465487,0
9,5.08033045800403,2,12,1.904063,0
9,5.43171983401407,3,19,1.433405,0
9,5.18008658298641,3,16,1.231915,0
9,5.26419183399412,1,8,1.635952,0
10,5.81461537498399,4,32,1.626855,0
9,5.59809808299178,3,22,1.468791,0
9,5.93141066699172,3,13,1.377329,0
9,5.63126195801306,3,20,1.757358,0
11,8.09867449998274,5,50,2.745731,0
9,5.21441070799483,3,24,1.293382,0
9,5.46446475002449,3,14,1.235134,0
9,5.86492649998399,1,9,3.17256,0
9,5.9981745830155,2,22,1.558208,0
9,5.21411770899431,2,14,1.311142,0
9,5.86436470798799,2,6,1.468157,0
10,5.46371670800727,3,54,1.59217,0
10,5.53047991698259,3,10,2.046566,0
9,5.73018904199125,1,2,1.49396,0
9,5.58105458397768,2,8,1.875289,0
9,5.56400066701462,2,16,1.70321,0
9,5.66476283298107,3,11,1.527879,0
9,5.73160491700401,3,17,1.383187,0
