PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,12.7015651669353,2,147,1.827085,79.9647554876688
23,12.6323540420271,1,111,2.059808,76.2628659039088
23,11.8030787501484,2,88,1.854283,73.4535361761632
23,12.9182126251981,6,309,1.464639,75.1843677590723
23,12.3502839594148,5,226,1.865432,75.1809782105619
25,12.3507169578224,6,200,1.928781,70.2797450870275
22,11.8192374999635,2,118,1.665169,78.1310207887807
23,12.1176459579729,4,312,2.285334,73.0350560751622
23,12.3335936670192,4,219,2.043555,77.1706414044551
23,12.9339419580065,2,240,2.181956,75.2879764439295
25,12.3347923750989,1,131,1.837721,70.2178848907351
22,11.7668657088652,2,97,2.589273,77.0238977856934
25,12.5838292911649,5,147,2.339786,69.7307583503425
22,11.9141716668382,8,443,1.896156,77.6176798284393
23,11.5452869171277,2,132,2.031112,80.6199202475988
22,11.6016561668366,3,281,2.234238,77.7877025009895
24,12.8948861672543,5,214,1.948451,72.9410624868857
24,12.4860675837845,3,245,2.108272,74.2109634641868
22,12.2161949579604,3,439,1.780741,77.3491324983876
24,12.4868494998664,2,83,2.627618,83.4308610064909
