PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,11.9252298329957,1,84,1.605494,22.9072692066741
21,10.682956290897,1,81,1.925236,26.1024918983735
23,11.7654811665416,1,69,2.028517,25.3730959704389
21,10.6806955416687,1,87,1.767004,24.3899661027605
18,9.19745933264494,1,56,2.03769,26.3918426612185
20,10.1133139589801,1,80,1.724566,24.9127728166059
19,9.69606983335689,1,77,1.810025,26.2415131652042
22,11.0634317919612,1,49,1.884611,25.6374185396866
21,10.4652579580434,1,71,2.53759,24.7702917217144
22,11.0125004579313,2,82,1.405426,25.0647329640659
20,9.77888408396393,1,45,1.932434,25.9685812750831
23,11.6314139170572,1,110,2.598537,24.828291700586
22,10.7971313339658,1,44,2.391189,25.1780453519049
20,9.88252729177475,2,39,1.820544,25.8467103354633
23,11.4321132497862,2,90,2.250806,25.7503351237139
21,10.4469993333332,2,43,2.007435,25.3148175155123
19,9.28088329173625,1,73,2.260114,26.5314164081294
23,11.2121489583515,1,65,1.979062,25.0514220932256
22,11.2646700418554,1,149,1.960697,26.2164771133526
