PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,12.9207811248489,3,161,2.03538,65.7768870005384
26,12.9591947905719,3,121,1.879013,57.8680336296272
25,12.9760203328915,4,145,2.569556,58.8012815080583
24,13.3183142081834,10,300,2.201963,64.5736284398784
27,13.4182979580946,2,85,1.61861,52.5647421126012
25,12.3843636671081,4,372,2.18625,58.3000400103629
25,12.4932757918723,2,67,1.284743,58.3082366362214
25,12.4258680418134,6,415,2.610284,55.9532001428306
24,12.968877625186,6,393,1.902876,60.1912272395566
24,12.4681291668676,2,55,1.860281,63.4567135906157
25,12.8108453331515,8,363,1.874961,61.4897568151355
26,12.9024202497676,6,321,2.12768,57.2699247859418
25,12.684632374905,2,76,1.94188,58.0887398868799
23,12.1519047091715,5,428,2.675198,63.7642662850735
23,13.5276001668535,7,364,2.261919,68.1909944092774
24,12.4445964577608,1,80,1.996291,65.3281197883189
25,12.7155565419234,7,356,2.154152,63.3609916828573
25,12.8780752080493,7,322,2.712841,58.2676833122969
23,13.0013225423172,5,206,2.581116,66.9983840021102
21,11.625548959244,9,215,2.290918,77.6938947937673
25,12.6507472093217,5,348,2.248081,60.5603099428117
24,12.1488612079993,2,104,1.951718,63.2935538305901
24,12.8986147083342,2,124,1.68313,65.4605398885906
23,12.6336183329113,3,113,1.806624,68.1441595534915
22,12.0334055833519,7,215,1.44934,68.3002403767949
23,12.5645620827563,5,150,2.691453,67.3780670268056
23,12.0826012920588,3,140,2.234274,69.8385361136626
23,12.5165145830251,9,301,2.3163,67.1582191615649
23,12.5998625000939,2,58,1.624224,68.626686586472
23,12.5494963750243,1,51,1.363547,67.8890254348516
24,12.0830986248329,5,335,1.578218,62.3831372746887
21,12.1319861658849,6,209,1.952448,73.0382718278893
22,12.651045165956,4,370,1.39624,67.0663351616399
23,12.3334727915935,3,247,2.130437,69.2043062097028
24,12.4022575831041,4,308,1.746678,66.4703784083637
22,11.6819746671245,4,153,1.945292,68.5729754199697
24,13.2180791660212,10,436,2.013984,65.3142656083219
22,12.4331182497554,8,312,2.491457,69.6382197043435
