PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
38,36.8077004170045,0,0,1.135614,71.2109933925891
40,46.768101958558,2,26,1.922426,74.9545987811871
39,20.2831437923014,2,69,1.834843,76.2158322792787
38,20.182059166953,1,12,1.345992,73.3375822831141
39,20.531471000053,15,310,1.654768,70.7779358594845
39,20.5182526670396,2,112,1.33005,73.2341708304981
41,21.5499055422843,0,0,2.964614,72.6632967750292
37,20.7470545419492,3,38,1.597481,73.9207140648284
38,20.2349989162758,1,6,1.424467,76.1976874506983
39,21.9522337922826,0,0,1.360105,74.0605063545398
38,30.1008227081038,1,8,1.313968,78.4657532716856
38,20.3656055829488,0,0,1.926871,74.0508782971454
39,20.2988658328541,3,116,1.397223,72.583854616357
38,33.9303780421615,0,0,1.515049,72.9221259611414
49,24.798387083225,2,38,1.103321,64.6321106112885
39,31.4332729582675,4,239,1.437707,73.6746368810343
40,20.1662265001796,6,272,1.471165,69.5970541797578
38,20.5150184170343,6,292,1.140323,71.7674836663431
38,49.4488561670296,5,240,1.739668,75.230804823437
