PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
42,21.6342032500543,7,92,1.481516,67.8930683948454
39,41.5967634166591,1,6,1.620726,68.1227489183538
40,45.5977278752252,22,509,1.895613,67.0445385738276
40,20.2649689582177,1,12,1.131119,68.103888432961
38,20.0493629579432,1,8,1.396946,71.7829069073655
39,40.3648531250656,3,36,1.252205,75.3833876373485
41,21.8119083330967,6,121,1.640748,67.1300092235026
42,21.4460791670717,5,42,1.526498,66.7467996300686
41,20.7822022088803,6,175,1.495278,66.0116748043858
41,44.9647042909637,4,56,1.377653,66.962061960977
37,21.7486588330939,4,44,1.506622,73.8943029522292
37,35.8148358329199,3,76,1.780435,73.4329808729927
40,21.8638100000098,12,301,1.398761,67.5656728562899
37,21.4130902918987,2,18,1.510381,71.572771321076
41,20.6316323750652,5,247,1.417961,67.2704979845482
42,28.830594250001,8,233,1.577829,66.9766369364446
39,21.6325330832042,3,16,1.11303,68.3286720648026
40,20.4973346660845,1,49,1.986514,68.116325000301
40,40.8316652080975,8,433,1.486673,74.3079916574061
41,22.4102517091669,2,79,1.874836,61.96212191589
