PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,11.4942102078348,1,101,2.272599,7.62491484941996
20,9.62673158431426,2,52,1.941462,7.29206670075655
21,10.9509672909044,1,46,1.812277,6.98322423600725
21,10.3831156250089,1,47,2.653147,6.82933737213413
24,11.6665018750355,1,201,1.776183,6.11499995769312
22,10.6094594169408,1,48,2.151755,5.9959052384577
30,14.9597187498584,1,293,1.44935,6.49084453471005
23,11.5996275418438,1,219,2.055931,6.43618299585322
24,12.0040075406432,2,188,1.551283,6.17198265778522
20,10.0428622080944,2,72,2.280796,6.56774360686541
23,11.4758431250229,1,51,2.018295,5.65680081996581
22,10.7104740827344,1,150,2.129341,5.19758139059625
24,11.8080830420367,3,139,1.478911,5.14178131318962
23,11.3916569170542,1,88,1.510066,6.57792385343624
26,12.9258078327402,1,171,1.577054,7.15362979099154
22,10.75889787497,1,91,1.941052,7.09958524781872
21,10.1670117080212,1,45,1.828311,6.94689875291217
22,10.591299416963,1,53,2.018928,7.09330119107935
24,11.6421900000423,1,64,1.931417,7.26193587373321
24,11.8805919582956,2,81,1.690011,6.81472061357151
