PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
42,29.4245083341375,8,469,1.479717,24.9300536455675
39,21.3121845000423,0,0,1.691236,25.4287917453509
46,22.7764985831454,3,95,1.187716,21.7669800774235
42,22.6778327501379,3,105,1.527161,23.6628612037748
41,21.0281105828471,2,18,1.681863,23.7291168943956
39,22.0179474591278,3,47,1.248824,25.1324006045858
42,44.5904950411059,2,143,1.403929,23.7324116418936
41,22.2766826660372,4,164,1.113654,23.1576870059276
41,21.8178650410846,3,26,1.421246,23.6529735394004
40,27.1884146248922,4,42,1.436289,23.8232957897708
42,22.0046712909825,1,7,1.40474,23.8541357906624
41,22.0049909162335,1,6,1.228039,24.2145386774366
41,31.162600084208,2,91,1.863635,24.7087967127743
42,21.2799920001999,10,490,1.534714,24.0424613446175
37,21.8206534171477,0,0,1.39221,26.3853356292522
40,22.6947864168324,0,0,1.572434,25.3849427215755
40,26.6949479593895,2,17,1.217548,25.1359449350275
41,21.2610220839269,3,21,1.22493,24.5311474314005
43,29.7787397499196,1,59,1.722599,24.4395038394561
