PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
41,22.1848386669881,4,66,0.7223873,0
41,23.3698703749687,4,60,0.7610837,0
40,25.1390002080007,6,54,0.8023701,0
41,22.613235958037,4,60,0.7535782,0
41,24.4988127500401,5,60,0.8268457,0
41,23.7356974580325,4,64,0.7689994,0
40,23.5996574999881,4,71,0.6506727,0
40,22.8009898749879,6,54,0.6044728,0
41,23.2340518329875,4,63,0.7671822,0
40,25.0017712080153,6,59,0.6680555,0
40,24.45333329204,5,56,0.7106814,0
41,22.3498861250118,4,59,0.8424187,0
40,22.9529442089843,4,64,0.5943512,0
40,24.1693525830051,5,58,0.6692494,0
41,23.4870936670341,4,62,0.8540418,0
41,24.0516447499976,3,52,0.6993251,0
41,25.1526126670069,5,56,0.7879009,0
41,24.8864846670185,4,57,0.745819,0
41,25.2181150409742,4,70,0.8653541,0
40,24.0184719169629,7,55,0.7513584,0
40,23.7197779170237,5,54,0.6656151,0
41,23.9204006660148,4,63,0.7708299,0
40,33.8767364579835,4,64,0.7511908,0
41,23.5089935839642,4,61,0.7326779,0
41,24.5525875419844,4,63,0.682833,0
41,21.6701067920076,4,60,0.7281918,0
41,23.1546495839721,5,55,0.7506971,0
40,23.7034941249876,5,59,0.6159882,0
40,22.5842057089903,4,66,0.7022184,0
41,25.252694625,4,64,0.7996224,0
41,24.1038765419507,5,62,0.7739255,0
41,25.0042679579929,6,45,0.7501809,0
41,24.6186971659772,4,62,0.7934145,0
41,24.0212307909969,4,60,0.8433771,0
40,22.902322207985,4,47,0.608556,0
40,50.955046417017,6,61,0.8826652,0
40,23.3687708340003,4,67,0.6288731,0
41,24.5669573749765,6,49,0.8019047,0
41,21.9551053330069,4,64,0.7688146,0
40,22.6871861669933,5,56,0.6968521,0
