PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
20,9.94350237539038,1,10,2.04419,27.2076978813857
20,9.94274058286101,1,20,2.094303,31.767556280829
20,9.76602625008672,0,0,1.493297,26.3368854532018
20,9.94238825002685,1,28,2.15174,25.6895209895447
20,9.88296074979007,1,30,1.692988,28.1734332907945
21,10.4412608747371,1,41,2.162432,26.0491844798837
21,10.4671235000715,1,30,1.300762,26.9211052606503
19,9.5832502078265,1,12,1.408761,32.9338243770364
20,9.82486966671422,1,33,1.469755,28.7008543964475
19,9.34198666596785,1,9,1.964854,30.4860702078593
19,9.42510458314791,1,35,2.406391,33.1682676547452
20,9.98082133335993,1,39,1.110897,28.5029855091125
17,11.7837691246532,1,10,1.795995,25.5456373150296
18,8.87517549982294,1,8,2.622621,31.4623796536277
23,11.2721485001966,1,7,1.543432,26.1416956174957
22,10.7138352082111,0,0,1.488689,29.494509503076
20,9.61724408296868,1,31,1.397402,30.009966599755
22,11.0095867090859,1,27,3.044995,25.7465417327529
21,10.1332434169017,1,10,2.145596,25.4175218176984
18,9.06274500023574,0,0,1.421072,33.9605325005121
