PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
41,20.8292027083226,7,205,2.441823,18.2973240933767
38,21.4698554999195,2,67,1.652455,19.4681393546297
42,22.9106619162485,2,130,1.265146,19.1057560011922
39,21.302819875069,2,71,1.513132,20.6610844709361
42,21.7261528330855,2,58,1.54266,16.8763829971708
42,24.2336587081663,3,65,1.922868,20.0311805210298
43,24.4315185830928,3,23,1.690949,18.401806275252
40,23.778911291156,2,55,1.724007,19.7714010369964
44,21.8783386251889,2,65,1.769027,18.4665179959583
40,21.9443303328007,2,30,1.586149,19.8257677140646
43,22.5532629168592,1,34,1.601341,17.5842946222009
39,21.4117293329909,2,78,1.194271,19.7293760780341
40,22.4764430001378,5,131,1.57991,19.3483457085676
42,21.4690647078678,7,268,1.843956,17.9410336672195
44,23.9958521248773,1,14,1.747698,18.7769857531583
40,21.5438262918033,4,77,1.486093,19.8292676708661
44,22.1940493327565,2,45,1.394274,18.4883370847357
40,21.8527369583026,3,90,1.575233,19.6180333266966
41,22.8032447081059,1,21,1.486567,17.9685070747282
