PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
37,19.6815340002067,2,62,0.9651768,72.7071879632972
38,20.2684390419163,11,407,1.755238,76.9684407124786
38,19.3667057501152,1,13,1.699514,71.1308114328667
38,19.7500697919168,2,34,1.554386,74.5010931951631
37,18.8804231658578,4,109,1.964451,74.768249927139
37,19.1825331673026,9,157,1.629149,76.0636396982984
38,19.3821614999324,0,0,1.363096,71.98410635618
39,19.8806630410254,0,0,1.913603,69.7524432355586
37,19.2322633750737,4,109,1.612801,72.6627004962112
36,19.1973971249536,3,11,1.26596,73.7845740643226
37,19.182480041869,5,230,0.953885,75.4983479509483
39,19.6979212076403,3,5,1.641525,73.1747201046882
37,19.8828199999407,5,208,1.445233,76.1182149872184
37,19.0661850003526,4,65,1.383081,78.1524134170566
36,20.0655189161189,1,55,1.025663,92.9251249957209
38,19.6031494159251,2,8,1.863181,75.7818804367593
37,19.9647890417837,5,327,1.4072,77.4132769580024
37,19.1824799999595,1,10,1.318433,73.3573412447161
37,19.4485977920704,0,0,1.362403,77.5705910589848
38,19.5319630410522,7,73,0.8134663,77.3761655865727
