PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
19,10.3593237088062,8,78,1.404155,40.3689822231076
16,10.5502963331528,3,60,1.615019,48.6876353679691
15,8.04822708340362,5,73,1.703817,46.4342000583808
16,8.9486152078025,4,49,1.1798,48.790945293149
13,9.26561395917088,6,73,1.245006,49.6479936947043
16,10.4016132922843,4,92,1.468535,48.6203230102547
20,10.2980176247656,6,67,1.046234,73.9444999722764
13,7.94713612506166,3,46,1.614571,52.5526604973353
14,8.03416329156607,7,137,1.326561,56.5564017410257
17,8.58266316680238,8,68,1.596501,46.6655613580609
14,7.98309837514535,10,79,1.954753,54.3511188256421
16,11.0844859997742,3,35,1.384955,55.8440702152438
14,9.53413324989378,8,104,1.547114,58.0350149622453
13,6.98385191662237,7,78,1.467109,56.1519262667459
12,7.50018508266658,10,111,1.550458,57.5322603108361
13,9.9165607909672,6,68,1.513305,53.6525866303306
21,10.68174141692,8,52,1.108796,39.2420734500601
14,7.89929212490097,4,77,1.507098,51.2380179882582
14,11.0815359996632,3,51,1.33345,57.4360208785427
