PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
20,9.93487112503499,1,49,2.098489,24.8886625980958
23,11.5466457917355,2,142,1.848177,25.7991847744131
21,10.4977279589511,2,64,1.754611,24.8614565380627
22,11.0302028749138,1,127,1.926469,24.7848181223327
20,10.2292252080515,1,60,2.235207,26.3791227946058
19,9.24798604100943,1,73,2.196424,25.6181204887597
22,11.2484962088056,1,80,1.874246,26.0625473773954
22,11.2472803751007,2,58,2.173825,26.672545439479
19,9.71297866571695,2,122,1.921967,26.672541727557
21,10.4144615838304,1,62,2.196886,25.2375375878598
21,10.2639407915995,1,32,1.565315,25.9402738662348
20,10.1822347077541,1,39,1.57525,27.3960352642462
24,11.9800360836089,1,53,2.286827,23.3101283859772
22,11.2465732907876,1,62,1.535226,25.0272878699682
21,10.2473241658881,2,43,1.758502,24.5440298292254
23,11.4828699999489,1,229,1.749667,25.6121067694672
23,11.7464123340324,1,177,2.202917,26.3481302915708
19,9.49745958298445,1,48,2.049214,26.6847872959548
21,10.3151849592105,1,48,1.800354,24.858249972264
19,9.15712324995548,1,66,1.795436,21.0468992345819
