PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
13,9.53768758289516,2,46,2.153598,62.7935483621863
17,10.7792593748309,3,110,4.309879,55.5461420513251
16,10.8120925831608,4,65,1.800633,57.6566407107748
18,9.48211520910263,5,159,1.379117,49.4302500091079
19,9.46551441727206,2,60,1.550931,48.4110176269161
15,9.53223174996674,9,202,1.833104,53.3753000510236
17,10.0148708745837,1,23,1.446598,49.0991838605088
14,9.79865254182369,4,54,1.613216,59.3726010327893
20,11.0321255000308,3,54,1.451004,49.9897687928751
14,9.39761020801961,5,64,1.468074,63.220612904323
17,10.54902970884,3,44,1.974238,50.2562205142835
15,9.56687549967319,4,81,2.118796,60.5422975185017
18,10.2813062919304,1,16,1.279689,51.5516851511266
14,9.74807962495834,3,39,1.797222,59.1845386661589
17,10.2478119172156,3,32,1.680872,51.2933702043751
15,8.21287720790133,7,136,2.217165,56.2075556255877
16,9.20129887526855,2,54,1.425964,55.9858881460968
13,8.18465733295307,2,30,1.718285,60.1467755623162
17,9.89768083393574,5,84,1.480869,53.5650663077831
