PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
22,10.7833824167028,0,0,2.147977,17.0643087688156
23,11.5516759157181,0,0,1.256233,14.6979674615938
23,11.8426006250083,0,0,1.847727,14.3133895471692
25,12.608388250228,0,0,1.992246,12.9881614819169
22,10.9172310419381,0,0,1.491056,15.3269830625504
23,11.4592520832084,0,0,1.865034,15.2672951960045
24,11.8048997079022,0,0,1.699939,13.8320330297574
22,10.9035370838828,0,0,1.79744,14.1304943668233
23,11.4425239171833,0,0,1.270503,14.5906957230814
23,11.3259935406968,0,0,2.050503,15.0549583258512
23,11.2089074160904,0,0,2.101334,14.8370833865002
22,11.0503766248003,0,0,1.577295,15.2625984469937
22,10.9388396670111,1,5,1.353612,14.7451324684715
23,11.3178237504326,1,3,1.670532,14.7376160096863
23,11.5763380001299,0,0,1.878299,15.0602644552355
23,11.1770235840231,0,0,1.672257,15.4650180155168
23,11.2888807500713,0,0,1.863994,15.4419800509577
24,11.8879466671497,0,0,1.811602,14.4810676186656
23,11.768499833066,1,1,1.265854,14.750291755342
23,11.1573513750918,0,0,1.628115,14.8866268320252
