PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
18,8.91815866716206,0,0,1.356091,35.2949466970232
18,8.66433104174212,0,0,1.806316,37.4501644271529
18,8.64684508321807,1,28,1.677453,37.19535886517
18,8.86622258322313,1,35,2.00564,36.6939929469178
18,8.74723795801401,1,31,1.304866,37.0602499331451
19,9.56501354090869,0,0,2.82364,35.235881658369
18,8.6972175417468,1,30,1.559338,37.3570555044959
18,8.89789175009355,1,16,1.140661,37.2148634503699
18,8.8006895002909,1,19,0.9066095,37.0620139615817
18,8.81360312504694,1,24,1.588882,37.447405151195
19,9.53099779086187,1,15,2.852247,35.300440669648
18,8.6982265827246,0,0,1.546898,37.7190924094369
18,8.71421108301729,0,0,1.490031,37.0149631053209
19,9.48215824970976,1,4,2.773856,35.7069627773997
18,8.83146912511438,1,31,1.49565,36.7760140345328
19,9.54692458314821,1,4,2.832396,35.1681161769911
18,8.72990512521937,0,0,1.402745,37.3292313888669
18,8.71861237473786,1,4,1.244707,36.9960368196997
18,8.99733175011352,0,0,1.571174,36.1169235418654
