PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
17,9.17206574976444,0,0,1.462567,31.3770292765077
18,9.19926408398896,0,0,1.131461,35.4796898965206
19,9.54846191732213,0,0,1.048161,35.2098770243557
18,8.89512533275411,0,0,1.289182,35.8463702205982
19,9.548559833318,0,0,1.157564,35.1985986834686
18,8.76262670895085,0,0,1.062729,35.7312476779852
20,9.89761124970391,0,0,1.512642,33.4980792133138
19,9.64810037519783,0,0,1.429929,35.922464816586
19,9.43089854205027,0,0,1.539471,35.3411206681477
19,9.31488354224712,0,0,1.284933,34.1474076880044
19,9.28279716707766,0,0,1.525455,35.5539625804675
20,9.88117383420467,0,0,2.369938,34.1562750050798
19,9.5147571247071,0,0,1.378216,34.7911007947435
18,9.11575574986637,0,0,1.642008,36.4915740469264
18,9.21588208293542,0,0,1.24628,37.1388171851221
20,9.96516850031912,0,0,1.120815,35.0375564070418
18,9.23087254213169,0,0,1.279413,37.4191227472491
19,9.28060262510553,0,0,1.326355,35.2867807408697
19,9.31355016585439,0,0,0.8333684,35.4835810139775
20,9.68017333419994,0,0,1.566512,35.5653874576092
