PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
21,10.316034959018,0,0,1.384668,35.2731587606416
22,11.2648442909995,1,2,3.256632,34.2806685009484
21,10.5316795829858,0,0,1.020541,36.1170139540696
21,10.4315431659925,1,4,1.236592,35.6158272826135
22,10.7459894579952,0,0,1.413603,35.2131553174166
22,11.1821862090146,0,0,1.41346,34.7750795428345
21,11.4975147499936,1,3,1.422784,35.6483649021746
21,10.2801550829899,0,0,1.399132,35.7944345686563
21,10.6828432500188,1,5,1.302642,36.1950655725585
21,10.5142372919945,1,5,1.056153,35.768922619311
23,11.4476579169859,0,0,1.463166,33.4539401734693
23,11.3642456659873,0,0,1.463268,32.7303442198014
21,10.3140723750112,1,5,1.340088,35.6572658555316
23,11.2480193749943,0,0,1.266092,32.5832245226079
21,11.5659070420079,1,4,1.320518,36.1889069498007
21,10.7127630000177,0,0,1.27571,36.2306069956893
21,10.4959824169928,0,0,1.267745,35.6297264280285
21,10.3458675000002,1,6,1.653403,36.1916349044934
21,11.047146292025,0,0,1.152399,36.1930475711623
21,10.7811807919934,0,0,3.002896,33.2485217146487
22,11.2468270829995,0,0,1.258209,34.577350364998
22,11.2469740420056,0,0,1.367158,35.1385076368884
21,10.7478100410081,0,0,1.082264,35.6432995246169
23,11.5138445410121,1,6,3.571961,33.4678712179479
21,10.4304120409943,0,0,1.303872,35.868474192241
21,10.480857165996,0,0,1.596764,35.9544859495058
21,10.6474396249978,0,0,1.079742,35.4664543784955
21,10.5476614169893,1,5,1.235039,35.4536249457548
22,10.9800700409978,0,0,1.181781,34.4173238170862
21,10.3473315830051,0,0,1.6268,36.2210497606568
21,10.4313699580089,1,1,1.070151,34.6497142399173
21,10.7136129589926,1,4,1.393697,36.3003491906316
21,10.3811969580129,0,0,1.487373,33.7318690490931
21,10.4318987920124,1,6,1.28291,35.5727439954145
23,11.3478094999737,1,1,1.313842,34.465927607886
21,10.4827044999984,1,4,1.647566,36.3724742353606
21,10.6803008749848,0,0,1.093359,36.5562340912653
21,10.3297759580018,1,5,1.167171,36.016184474907
22,11.3813359579945,1,2,1.405032,32.6801533665275
21,10.6078912910016,0,0,1.510646,33.4521231457724
