PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
20,9.89418112486601,0,0,1.639085,14.0922459075227
19,9.36629708437249,0,0,2.053015,15.7938309896149
20,9.88237995887175,0,0,1.747162,12.9381916718557
19,9.4828424169682,0,0,1.653085,14.2721447505449
20,9.58301008399576,0,0,2.03284,13.3644187590107
20,9.71646045800298,0,0,2.022827,12.9696417832747
20,9.88102695904672,1,33,2.075085,15.236100112088
20,9.61852554092184,0,0,1.883336,15.8600354334339
19,9.30840562470257,0,0,1.991459,13.6451074902556
20,9.84235975006595,0,0,2.15604,14.3587625119835
19,9.3842470003292,0,0,1.567531,14.647118379607
19,9.28385491715744,1,20,1.493158,15.5099232337977
20,9.80015720799565,1,29,1.391888,12.7766959136352
19,9.30009645782411,0,0,1.656506,13.9292346215562
18,9.34985016705468,0,0,1.701371,14.1392731780393
19,9.12423495901749,0,0,1.909596,15.6478793360293
21,10.5163901248015,0,0,1.867321,13.4019900911621
20,9.88411929225549,0,0,1.887635,13.3017604239285
20,9.91693695867434,0,0,1.623001,16.5580729022622
19,9.58024479215965,0,0,1.740703,18.4899166863608
