PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
22,11.0218631252646,0,0,2.211649,34.2594372447241
19,9.31486416701227,1,22,1.246472,36.341910201468
18,9.14782608300447,1,29,1.498381,38.184101977903
19,9.48050516704097,0,0,1.697535,36.7803158434598
19,9.64712654100731,0,0,1.162126,36.7261514214701
18,8.84773200005293,0,0,1.542607,38.1015878067248
20,10.0646815001965,0,0,1.563521,33.9746042853221
18,9.14593375008553,0,0,2.39883,39.4657845350189
20,9.73062533419579,1,14,1.596262,35.1317832944915
18,9.21835966687649,1,19,1.574813,37.8376690981289
19,9.68102858401835,1,47,1.765533,37.9871403994529
21,10.6140497499146,1,33,1.193555,33.6125991972429
18,8.90031695831567,1,22,2.036005,37.2667267349445
20,9.71357670798898,1,13,2.23801,36.4760353695601
19,9.4654160826467,0,0,1.922822,36.2933575126686
18,9.21388287469745,0,0,1.483023,37.9917082221558
22,10.832748749759,1,11,1.820466,32.731882719831
19,9.31227754196152,1,23,1.676212,36.1880591923469
21,10.600819833111,0,0,1.839091,35.1897342396634
