PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
17,8.82041970873252,0,0,1.566634,15.400004984044
19,9.57646745815873,0,0,1.02609,18.6082916579356
20,10.0173217076808,0,0,1.211855,18.0171833606437
20,9.60020891623572,0,0,1.430243,16.8057601898909
19,9.47662958316505,0,0,1.093833,18.2921359511582
20,9.92464220803231,0,0,1.758066,17.6991979591548
18,8.80077600013465,0,0,2.065934,18.9145462483995
19,9.17496699979529,0,0,1.540251,18.6408179272947
20,9.60814400017262,0,0,1.988081,17.9917020956054
18,8.90833312505856,0,0,1.651825,18.7858911748562
18,8.9683201671578,0,0,1.405752,16.7260649355335
20,9.64944016607478,0,0,0.8987029,14.4066561246291
22,10.7505419580266,0,0,1.363453,16.4816156241365
20,9.67519275005907,0,0,1.516622,17.6808520918712
21,10.4592893328518,0,0,1.812037,16.6621646356015
20,9.73421595804393,0,0,1.105748,17.4024957930669
21,10.3912802496925,0,0,1.446135,17.2445734386288
19,9.5922034997493,0,0,1.511865,17.9720395244658
19,9.31077358406037,0,0,1.750511,16.3019080156166
21,10.1175213330425,0,0,1.402871,15.3326745632859
