PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
18,11.7062116251327,2,49,1.585182,29.8004652787414
18,9.28966608317569,3,46,1.31228,29.6063589242597
17,8.96543679200113,0,0,1.82759,32.9397964455626
17,9.62071858299896,5,72,1.406182,31.6199877792422
20,12.1250496250577,0,0,1.357629,31.5314479870722
20,10.3239440829493,2,44,1.603145,30.8427228592336
18,10.2357765831985,6,121,1.4461,30.3597291414109
23,11.1422972502187,1,20,1.497006,26.3264366911481
19,10.6907110833563,5,70,1.235595,30.6723795488085
18,10.3941116249189,4,128,1.284087,30.9491157531738
19,9.92588012479246,2,41,1.398425,28.3416425809264
19,9.89681254187599,3,66,1.477664,29.1279452166667
19,10.1318988329731,1,6,0.9881569,29.2040966206083
17,10.8966550831683,2,43,1.264245,31.7564805805245
16,9.16908758273348,2,27,1.831214,34.0527526277583
16,9.95066691702232,3,47,1.069729,33.8733674143441
20,11.3607081668451,0,0,1.052647,32.0242604007944
17,10.8748283749446,3,69,1.245881,33.4497891804751
16,10.2341536250897,3,57,4.44237,34.6372240164783
19,10.5067934999242,4,81,1.406497,27.8343837218065
