PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
40,19.8863835423253,11,321,1.29368,65.2675177203491
38,23.0419513750821,8,383,1.79461,69.3150953830857
37,20.9634509170428,1,6,1.037978,69.1161553526448
40,20.2813333747908,7,87,1.73809,62.1948760468513
39,20.0644381660968,0,0,1.394691,65.0495545198329
39,21.4643243327737,8,440,1.186481,65.4793545866433
44,22.9644348332658,3,110,1.306759,78.7472425092181
39,38.5965300002135,4,144,1.324554,66.8631506940493
41,24.3315677093342,1,39,1.514135,68.364299822417
38,21.2476853751577,2,14,1.269808,68.1603651395754
38,24.1308126249351,1,8,1.141402,66.1157083599583
37,21.9488659580238,0,0,1.393095,71.6854605597217
39,19.9458967498504,0,0,1.466553,61.6521718792426
39,20.0316450418904,2,109,1.592391,66.907747875517
40,20.5645915828645,0,0,1.255671,66.2029979983345
39,20.4153351667337,0,0,1.503741,66.2726954891322
40,20.53088308312,0,0,1.248714,61.4822655334137
39,20.2300391672179,2,33,1.395293,69.4937606413777
37,21.4969298751093,2,14,1.167776,69.5359403695408
38,20.2742185830139,0,0,0.8733954,63.6940307327007
