PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,11.5449923332781,0,0,1.504233,30.7371740067459
23,11.5682294578291,0,0,1.963392,26.8711719621459
24,11.6915845000185,0,0,1.517061,28.3163871305684
24,11.7757634581067,0,0,0.9802522,26.6576181165874
23,11.8661193330772,0,0,1.883046,28.9216540227442
23,11.3686919589527,0,0,0.9543215,28.9944747422376
22,11.1255785003304,0,0,1.450985,29.5986231966791
23,11.4601277918555,0,0,1.479893,29.9585036245053
23,11.2917235419154,0,0,1.468262,29.0884004055482
24,11.9916130830534,0,0,1.262345,25.6242846565632
23,11.5342957498506,1,2,1.177691,28.4084384127156
23,11.4602447501384,0,0,1.491347,27.7622029306772
23,11.3090385422111,0,0,1.338801,26.9264729045655
24,11.9855677913874,0,0,1.61761,25.4786129031951
22,10.8676627501845,0,0,1.824033,27.6029318232428
23,11.4996253750287,0,0,1.647875,28.3865344953602
23,11.6266450001858,0,0,0.9981739,26.385003781837
24,11.8756167502142,0,0,1.174692,26.6914548895632
24,11.9495934997685,0,0,1.525036,26.6270642750897
