PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
16,8.44593854199047,0,0,1.024685,33.0318151245592
18,9.18237520899856,0,0,1.20286,35.7076851085165
17,8.6645667910052,0,0,1.283776,36.1246372956563
19,9.37952233300894,0,0,1.317364,30.9479167366302
18,9.19582291701226,0,0,0.9415594,37.3615972768877
19,9.26264991698554,0,0,1.290845,35.5183399974761
18,9.19796124999993,0,0,0.9800473,36.5307244420465
18,9.16466241600574,0,0,1.436427,36.1655254431147
18,8.97926249998272,0,0,1.672142,37.1763079472455
18,9.21346279198769,0,0,0.9279412,37.3139536144057
19,9.51448591702501,0,0,1.245628,34.5013002561724
19,9.48062337501324,0,0,1.76273,34.4254518414872
17,8.43074262500159,0,0,1.017815,38.5925024747849
18,9.1621152079897,0,0,0.9938796,36.846034828664
20,9.82995291601401,0,0,2.25022,34.2962811482721
19,9.26267391600413,0,0,1.14111,37.087153634179
18,9.19887666698196,0,0,1.068452,36.9709258310549
18,9.13060749997385,0,0,0.9264698,37.4013657807761
18,8.747290875006,0,0,1.06235,36.7744190573123
19,9.2298807920015,0,0,1.670318,35.8147587899829
17,8.43224733302486,0,0,0.9859064,38.2901667035185
19,9.63053066699649,0,0,2.489575,34.4853968463691
17,8.54724995800643,0,0,1.432035,39.6004950572901
17,8.54596079199109,0,0,0.9573893,39.1375219384345
17,8.44849454201176,0,0,0.8617156,39.130218058263
18,8.74769383299281,0,0,1.242537,37.486974610753
18,9.18149891699431,0,0,1.405563,37.5279444447693
17,8.64678979100427,0,0,1.318498,38.400678878294
19,9.59688145900145,0,0,1.194897,33.6546315796257
17,8.69885945800343,0,0,0.8977135,36.7920931158176
19,9.24651450000238,0,0,1.213692,33.17681132007
19,9.28004324997892,0,0,0.8825193,34.7259144749076
17,8.31381162500475,0,0,1.452842,34.7092697081868
17,8.39557058399078,0,0,1.215641,31.9509312359835
18,9.16489166600513,0,0,1.375943,32.1397428892346
19,9.41473383299308,0,0,3.167737,33.9002654256642
18,9.16707233298803,0,0,1.747655,34.2776294467816
17,8.464089666988,0,0,0.9716449,38.0641421737999
18,9.21252279100008,0,0,0.9190509,39.0601757212102
17,8.44697395802359,0,0,1.062152,38.5447255291236
