PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
25,13.6440737079829,9,415,1.757864,64.5609315484762
24,14.614774167072,4,366,2.013608,68.4572828661961
23,12.631880291272,7,360,1.274822,64.7050127306062
25,13.7827652082779,9,523,2.408081,63.2487049512565
22,13.1321328748018,9,586,2.058844,72.6450623902069
25,12.5655514583923,12,461,1.697813,65.8067501522601
26,13.1653862083331,5,373,1.583468,61.1833397549792
24,13.1327882502228,7,560,1.913307,62.2255519265309
25,14.6672611250542,6,527,1.898117,63.6940749548376
25,13.9656828329898,6,380,1.473474,63.1949199922383
26,14.5973912919872,14,803,2.352069,62.0818348744741
24,14.0815461673774,3,256,2.178357,64.3254983782147
24,12.8177710832097,6,462,2.330181,65.4281841707416
23,11.9649281674065,12,430,2.372795,64.0114855183208
23,11.7669926662929,10,466,1.951166,67.0371955341619
25,13.0979967918247,5,227,1.709919,57.6813117973506
26,13.5156852090731,4,441,1.482126,59.5198382910054
23,12.2984505421482,7,358,2.575271,65.7272914465031
25,13.2172473752871,7,319,1.668082,63.524601701647
26,12.9776341659017,11,546,2.061484,57.7679487446753
