PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
38,20.4986499170773,3,221,1.497578,80.8617159920303
39,20.5138145410456,0,0,1.122838,77.4716549696257
38,20.4690669998527,10,150,1.461847,80.1227269694209
40,20.5909487497993,12,284,1.659183,75.9519750252366
40,20.4435115000233,8,308,2.02455,76.6768446774222
40,20.5356482919306,6,277,1.805859,76.7625303356908
37,20.2118349582888,4,71,1.442136,78.8758794802266
38,20.5182060413063,4,108,1.355431,81.9792828620657
39,21.01487812493,9,406,2.115458,78.8520202637674
41,20.3916509998962,2,246,1.595132,76.3531310097655
39,19.9946411671117,2,42,1.09664,77.4112830822093
41,21.0866192500107,10,270,1.738655,74.8173983926635
38,19.6114501659758,5,198,1.490223,76.601480207357
40,20.5081027923152,3,23,1.685313,76.8093323102221
39,20.3060237090103,1,9,1.069609,78.0264336663561
39,20.5320824161172,2,34,1.99392,77.2342873044694
39,20.5313187078573,2,9,0.9391788,77.8167788775112
39,20.3771223342046,2,18,1.590057,79.1256239828773
40,21.1014578328468,3,269,1.741053,76.5225925948471
39,20.1815928751603,3,67,1.478256,84.970879344604
37,19.5171014587395,3,80,1.44988,89.0623299606346
39,20.8824940002523,5,86,1.715438,83.9119765262764
39,19.8168262080289,12,338,1.940857,84.0651217418221
39,20.3464299165644,12,423,1.25837,83.9270725965691
38,20.1665767920204,5,180,1.951615,87.3074627750994
37,19.783377374988,12,467,2.006472,88.357355835772
37,19.7673068330623,2,85,1.275602,88.4149446580056
41,20.7497435002588,3,37,1.368585,81.8436035840977
37,19.3503141673282,6,138,1.64113,88.1223040632904
39,19.6505972919986,3,46,1.324204,85.0958911081155
41,20.9214711249806,5,155,1.845013,79.3351503316222
39,20.2899618339725,11,291,2.053957,84.4002895606443
41,20.4155494580045,4,97,1.626664,81.3251230070685
39,19.7673853328452,9,133,1.885638,84.0823258130023
38,19.8137661251239,1,11,1.056406,86.9079561855056
39,19.8012170842849,20,429,1.587342,87.3229037492703
37,20.23232408287,4,174,1.016216,92.8300079084127
37,19.7490518330596,10,285,1.477887,89.0912490116583
