PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
41,21.6026432495564,13,247,1.406108,68.1337937258366
40,22.5022816662677,6,58,1.51122,65.2608885895461
40,62.4980247500353,3,14,1.56187,65.3626458137296
40,20.7184349591844,2,30,1.280509,65.2827125508338
40,21.2851553340442,13,635,1.847645,65.6598032335751
39,20.5082482500002,6,306,1.553037,64.706578086584
40,21.2021158752032,7,247,1.065969,68.1924782460555
41,20.7182385423221,7,187,1.370065,64.8716543914705
40,20.9601876246743,4,36,1.502508,64.2462063231505
39,21.4365550419316,2,17,1.073701,67.6703836100224
40,21.2665366251022,0,0,1.476123,62.7657562959939
42,48.77078000037,6,135,1.558992,60.6272787498754
41,20.7680858341046,7,178,1.376141,64.4655964314574
41,54.0626264577731,4,135,1.593295,67.0119165783612
41,20.5926024159417,6,59,1.518058,67.2515528276563
68,34.0190091249533,4,530,0.9151838,46.5335508342832
91,46.1036370000802,5,47,0.9757985,39.9732171701124
40,20.7772279996425,2,10,1.053773,63.5976238991134
41,21.1014057081193,5,114,0.86718,65.6335345901004
