PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
21,11.8191501669935,4,299,1.017245,82.4011547624001
21,11.5006580839981,5,511,0.9776229,76.7468629499143
21,11.3004620000138,3,394,1.236808,76.8291885213416
21,11.7670873750176,4,221,0.9059433,77.0882618574736
21,11.4670230420015,6,335,1.199293,78.6619326196766
21,11.7508867080032,6,382,0.9642045,77.1971311908038
21,12.4022697079927,3,626,0.9893362,78.2130912869304
21,11.6344234579883,5,256,1.681091,79.0541526623115
21,12.1170010420028,5,299,1.286921,80.7858570950062
21,11.7737293340033,3,355,1.406999,80.314541907726
22,11.401219374995,8,315,2.838581,74.1429244517349
22,11.1665280000016,11,448,1.15145,73.0497422720708
23,12.002229375008,9,491,2.461961,71.2928332150509
21,10.7181101670139,4,255,1.014769,79.8050833843826
21,11.4664477919869,11,546,1.668409,78.2472658542074
21,10.7347222499957,2,546,1.349755,77.5167241407048
21,11.2662778329977,4,533,1.226151,77.7788571445161
21,11.9008288750192,8,308,1.177485,78.104470383897
22,11.3173419169907,8,372,0.9795503,74.5209887271895
23,11.4518976660038,8,388,1.454953,72.4297554343534
24,11.8011625409999,9,526,2.860246,70.1657222901607
23,11.634589082998,8,324,1.364058,73.3386522169103
21,11.3674733330263,3,260,1.231658,77.1816427628177
21,10.3347831249994,3,523,0.9526283,77.4821466211939
23,11.485211791005,15,532,1.469541,73.3568279108073
21,10.56675025,9,447,1.114349,77.4774205735109
22,11.2202808330185,2,566,1.39405,78.9001855009701
22,10.8988945000165,4,517,0.8643402,72.0291192278224
23,11.2494488329976,7,414,3.839402,70.5624873896696
21,11.8177097500011,8,266,1.367456,79.4344604295301
22,11.2177535420051,13,411,1.231153,75.52113072862
21,11.5838327079837,6,358,1.227038,78.6132141920028
21,11.2182249999896,5,226,0.8490027,76.1859404280715
21,10.7330594999949,7,441,0.8365506,77.0435794270487
22,11.3678040000086,6,339,3.068503,73.8678010900251
21,11.4862014169921,11,555,0.9268469,78.4897600478005
21,11.5368812079832,8,337,1.515806,78.9556607154996
23,11.6169129580085,7,421,1.695433,71.637400344986
22,11.5690961660002,4,141,1.16117,76.9697480480483
22,11.5835090839828,6,238,1.038815,76.1338410454548
