PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
38,20.3802228751592,2,13,1.48163,83.3705196426691
40,21.902547582984,16,380,1.681184,85.3491312940605
44,46.6997963343747,3,38,1.525506,77.6168058139526
39,22.4170441250317,5,166,1.580831,79.8310502551687
39,22.0350212920457,0,0,1.628468,80.1771367088151
38,51.4752971669659,4,150,1.393188,86.683707287241
39,21.8209349168465,2,44,0.9440677,79.1650480017639
42,22.3985774582252,5,102,0.9787392,79.9868105400708
38,42.8343706657179,1,7,1.362761,82.682919945862
41,21.2193995830603,3,189,1.303662,79.713900369115
37,20.3848632499576,3,20,1.281913,83.8480494866097
39,20.3838974162936,7,200,1.39687,78.8875971323787
39,20.8343982920051,11,507,1.506988,79.0680298486199
38,20.7691867081448,3,18,0.9799702,81.5146896179373
37,19.9324937080964,1,6,1.37067,82.072905327722
39,20.8511569579132,1,6,0.9166652,78.9167616301431
40,20.4832910839468,1,9,1.012869,77.5311510660686
38,20.8169637499377,1,7,1.041364,81.3285416408785
37,20.7342012496665,1,7,0.7939721,83.6624933557736
