PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
39,19.6828910000622,4,178,2.262104,70.7799967688819
37,20.2694232081994,14,213,1.668886,80.0042544944665
38,19.3680683332495,1,13,1.442841,72.9011260463219
36,19.7510667499155,11,161,1.08161,80.1261701336544
37,18.8812893750146,1,49,1.959534,76.0530608051733
36,19.1835122499615,2,13,0.9738474,79.4729781078382
37,19.3831050409935,1,33,1.621083,75.4746361887334
36,19.8814526661299,8,235,1.172391,76.732984976843
38,19.233186041005,6,325,1.478128,72.4881512578577
36,19.1983261671849,3,76,1.392364,75.3844561857275
37,19.1834579999559,7,291,1.583432,76.6819517027486
37,19.6987716248259,4,227,1.563373,77.9397218311961
36,19.883963665925,2,23,0.8629953,79.3337616810782
37,19.0670518344268,2,21,1.381929,79.0521486385448
39,20.0665463749319,4,65,1.939332,87.0556997087521
38,19.6040807501413,2,9,1.691201,76.4883201275217
39,19.9656604160555,14,286,1.306089,74.4618247979536
36,19.1833389168605,1,4,1.411247,77.1664386977338
39,19.4494340838864,6,338,1.954066,75.0340951415591
