PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
17,8.56276124995202,0,0,1.593144,29.7923258724896
19,9.54917683359236,0,0,1.478112,34.1004278314741
19,9.68092745821923,0,0,1.351475,36.6763245118292
18,8.88001987524331,0,0,1.169329,35.7746712656485
18,9.01408937526867,0,0,1.495686,36.757590326791
19,9.55181916663423,0,0,1.49114,35.4630176321064
19,9.54737041704357,0,0,1.361025,34.2568726719994
17,8.5811608331278,0,0,1.674599,37.5349337837714
19,9.61496654199436,0,0,1.377651,35.7870219863559
19,9.51493649976328,0,0,1.513257,35.1158046702805
19,9.73083070805296,0,0,1.25765,37.2145001188313
21,10.6145204589702,0,0,1.482721,34.1874583890395
20,10.1306529580615,0,0,1.291076,34.6416916465387
20,10.0138662499376,0,0,1.225653,34.6425062743947
18,9.18102524988353,0,0,1.45381,36.539108828745
22,11.0306410421617,0,0,1.119021,32.6562084850262
18,9.2296502077952,0,0,0.9410878,36.4320370782581
17,8.51631116727367,0,0,1.41697,38.1587206879083
20,9.81319845793769,0,0,1.620148,35.1547417230904
21,10.5318899587728,0,0,1.697319,34.3696069460185
