PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
39,20.754442458041,7,99,1.212188,73.0975202213113
41,44.4069858333096,12,436,1.804611,75.0309756002957
40,21.03513212502,3,61,1.263617,72.7800239226781
58,28.9869862496853,2,66,1.388199,59.2211586792536
42,21.4603846659884,2,78,1.760532,70.5496983580469
40,21.7344121248461,2,10,1.551938,70.4328344087116
40,23.1277634999715,7,165,1.746108,74.0193636273034
41,23.7104750000872,11,302,1.839376,73.51788311697
39,22.3465677089989,2,91,1.688698,75.3939894075768
42,32.0184467090294,13,209,1.300304,71.716897821586
41,20.577584292274,9,223,1.252532,69.3089685902545
40,21.893044041004,6,59,1.651973,73.0240094475448
41,35.5030855829827,3,41,1.195183,69.4692865491095
42,21.0024801250547,6,115,1.708231,68.0095099156634
40,21.0523864999413,11,117,1.341425,72.1463958150707
39,22.0858625839464,8,269,1.469008,72.2255875977377
37,21.1126318327151,6,85,1.550796,74.6874380353335
41,20.7077717920765,4,40,1.611354,68.5376727771832
41,21.3381506251171,4,89,1.152888,69.0184451707798
38,20.6863533328287,3,38,0.979548,82.2317586893118
43,43.8159597078338,3,33,1.27633,77.3532771570391
39,21.2886102087796,8,319,1.588607,81.1756089305839
38,33.9990980410948,5,64,1.107916,82.3452017196503
38,21.6336291655898,4,23,1.343325,79.5544329295425
37,20.1817437079735,8,137,1.60469,84.2878321135366
40,20.7833370831795,4,267,1.691681,78.6444374942221
38,20.9012859999202,1,15,1.534047,83.3075428381562
39,20.9328787089325,2,61,1.439277,80.9224144173547
37,20.2839270839468,4,31,1.44618,83.4556778993558
38,20.5187620832585,15,364,1.258629,83.3816227723697
39,21.3346463749185,5,58,1.706518,81.8475149691296
40,21.4485069587827,8,166,1.793063,78.3736999728717
37,19.9158421247266,6,129,1.430768,82.6572589576244
40,21.0009253332391,2,35,1.49444,76.1139458860271
39,21.2483047503047,6,161,1.47646,80.6239337827533
37,38.6178315421566,7,361,1.325796,84.2565146551744
40,20.1168476250023,2,24,1.272305,76.6652468126267
39,20.9531853753142,2,18,1.069344,80.2488065420244
