PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
15,9.61666975030676,2,43,2.237281,65.080919303
19,10.5171565841883,2,39,1.533539,60.2076798677444
16,9.56761666713282,3,59,1.963939,66.4223723870236
19,10.3003486669622,4,59,2.153643,58.0754868784233
15,12.1542758750729,1,20,2.450027,67.6205054546396
19,9.45096962479874,4,53,2.169712,53.5262104761051
17,10.0845932918601,2,31,1.704485,62.729575945174
16,10.4341472093947,5,95,1.670736,66.0750543465838
14,9.88464754121378,2,30,2.020597,73.1143957735705
21,11.1162593746558,3,59,1.581734,52.6122202697609
16,9.6005642497912,4,57,1.750069,62.0375287835486
16,11.4684744589031,3,70,1.635884,67.2093724424485
14,10.133193125017,6,87,1.60078,68.5209284004356
17,10.4852733328007,5,101,1.811967,63.5724364067702
17,10.6163395419717,8,133,1.65063,67.2067599097157
25,12.336581250187,0,0,1.501515,52.7921915985644
15,9.21910424996167,5,78,1.175919,66.6176500109335
16,11.3000632082112,5,72,2.103157,67.4839946732391
20,9.9507555840537,2,49,1.389201,53.2127228099853
