PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,12.005077125039,5,421,2.292864,33.4503245928014
23,12.4366235840134,9,494,2.22316,35.1333406591869
24,12.5490768328309,6,239,2.422836,32.9827239232448
23,12.4540417920798,6,386,1.811823,32.8823840245605
28,14.7464660420083,8,377,1.629841,28.2214716509251
24,12.3418012079783,5,284,1.535977,33.1632466210673
24,12.6091132080182,7,359,2.351915,31.188381894026
23,12.7755631669424,7,309,2.042694,34.5330289565027
25,13.6927863331512,6,381,2.299799,32.4576966278255
25,13.0179365826771,7,172,2.498656,32.2516733407974
23,12.6927130832337,5,388,2.460736,33.6186541244388
23,13.2139473338611,7,418,2.631211,33.5613967567358
24,12.1039456250146,8,268,3.211541,29.7242950570459
27,13.8129769167863,5,497,1.796257,29.2379660359411
27,13.8786847093143,5,286,1.496727,31.4979830894757
23,13.0445007090457,7,490,2.337074,33.4134962733673
25,13.4087469577789,5,327,1.916859,31.1759016290307
25,12.4080395000055,7,362,1.891116,31.2065449915826
24,13.3942405423149,10,538,1.725214,32.4427118175663
