PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,12.0074885836802,5,218,2.146725,41.4524346428073
24,12.438060333021,2,115,1.90359,37.8295382057937
25,12.5504086250439,2,80,1.91211,35.6232899427414
23,12.4555996670388,4,223,2.288829,35.1762480061987
24,14.7479063337669,3,68,2.154573,36.2208628600153
23,12.3432415830903,1,78,1.469631,37.7317481552777
24,12.6105638747104,3,139,1.710964,36.5922603329333
24,12.7776689999737,5,224,2.541463,36.7585745019217
24,13.6940344171599,3,138,1.72098,37.2766752455694
26,13.019290083088,4,84,1.597489,34.950075402426
23,12.6941005839035,4,246,1.845739,37.3603622226611
23,13.2162232077681,3,279,2.340378,36.8187481780415
24,12.1054652500898,2,75,1.621464,34.9778801319189
27,13.8153369999491,6,319,1.714753,34.134430517615
26,13.8800050411373,4,145,1.77152,34.7972947638482
26,13.0454391250387,4,147,1.761993,33.503669869298
25,13.4112464156933,7,441,2.057334,35.017766635865
24,12.4094390408136,5,151,1.588802,36.1275642256563
26,13.3965370827354,5,222,1.654353,34.0779248374299
