PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
42,20.7527204998769,2,40,1.925858,21.8670207984923
40,20.8173690829426,4,183,1.373494,22.6215208880603
42,21.2848924170248,6,502,1.806873,20.3683681098656
40,20.6767564578913,6,372,1.584351,23.2550792628899
40,20.2420845418237,2,16,1.54135,21.3467428693548
41,20.7183155831881,5,145,1.614573,21.1084777398444
40,20.2348977080546,7,581,1.418304,21.322207339108
40,20.0602298751473,4,199,1.994125,22.4612292018719
40,20.1923009580933,5,132,1.950776,21.0717373993248
38,21.2532746251673,2,16,1.987375,22.6325844659617
39,20.0679097920656,3,39,1.462471,22.4314659165266
40,21.0020480421372,4,429,1.424398,23.5058957594447
39,21.4091606247239,2,334,1.613023,22.587118550944
40,20.7687816252001,6,373,1.524895,22.5646021193825
39,20.5604737503454,4,156,1.839254,23.4122223411806
40,20.5251599582843,10,366,1.982316,22.588355303742
38,20.0670599169098,2,114,1.400003,23.6868739226147
41,20.8584517496638,7,185,1.72981,22.1887073002574
40,20.801445083227,5,268,1.738477,21.8344188644551
40,21.0843540839851,6,399,2.245222,21.492014604155
