PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
40,20.7537944158539,4,212,2.028917,24.3621343164705
41,20.8181405840442,2,99,1.438962,23.6584623457818
40,21.2859286246821,3,144,2.103099,23.3649114728905
40,20.6775259166025,4,82,1.500218,24.5436791912653
41,20.2429331252351,3,280,0.9776862,22.1073038240032
40,20.7192470417358,2,19,1.73075,23.339689639397
40,20.2356669167057,1,0,1.948716,22.7354207192548
40,20.0611242079176,2,59,1.837697,23.9208333892748
40,20.1930048330687,5,524,1.941466,22.3248698050156
40,21.2545421668328,3,152,1.673174,22.7445010677911
38,20.0687759160064,3,139,1.729536,24.4063343485131
42,21.0028734160587,8,291,1.425696,23.9712946848678
40,21.4098559999838,2,39,1.712386,23.3996249036863
40,20.7695659999736,7,209,1.23288,23.6906415899284
40,20.5613004998304,3,231,1.432152,24.02626988478
39,20.5259476671927,1,45,1.732737,24.648265948949
40,20.0678058750927,5,201,1.297901,24.3905947543681
42,20.8592319157906,1,19,1.207304,23.2653967437467
39,20.8022251669317,3,20,1.689876,23.8009829145785
