PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
41,59.8696015411988,7,151,1.604643,34.1668729897498
43,22.2618806660175,4,135,1.421047,36.8359903155198
42,21.1996114579961,2,46,1.532165,35.7265209313482
40,20.8291410412639,3,36,1.337263,37.2101625544019
42,21.5434150840156,2,62,1.281201,36.6063908718172
41,22.31838649977,3,91,1.819312,38.3100224340834
41,21.243066042196,2,22,1.080984,36.9678750611478
40,21.0608709170483,3,31,1.583539,36.6686843568459
40,20.7763676247559,9,292,1.571957,37.3834813130088
47,23.5268850838766,1,8,1.099439,33.0133271264903
40,21.1759965829551,4,173,1.685519,36.0883218469098
41,20.9518802077509,5,361,1.468722,37.8363038549518
38,28.1698009590618,5,72,1.49959,38.959860813951
41,22.5193145829253,3,411,1.357367,34.7629339525067
74,37.2030803333037,3,178,0.9585339,26.8612427108393
39,20.9615202499554,4,308,1.306016,36.9038418627893
41,55.3308459999971,8,384,1.970457,36.7094838151299
41,22.9863462909125,4,96,1.607644,37.6590722944678
40,30.8258159998804,4,104,1.65305,37.3421562253498
38,21.0377258341759,1,9,1.026598,37.0144100590168
