PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
40,20.475648958236,2,27,1.353829,40.6984895118512
40,19.994645957835,3,224,1.426314,38.7982800602913
38,20.2871120828204,3,13,1.673257,40.5098739031114
38,20.8514802502468,1,9,1.055348,42.9229420413704
39,19.7527195829898,1,5,1.65874,39.1272937592406
39,21.0179707920179,13,502,1.627845,41.292044835595
40,20.4524977495894,1,3,1.333965,39.3703958834521
39,20.5526572498493,2,91,1.972043,43.6871986812315
39,20.5177445407026,4,69,1.732518,40.8848494004745
41,20.8196281669661,1,34,1.1278,41.0619472244346
40,19.8182762917131,2,7,0.8499555,39.412997814361
43,21.7103485828266,2,156,1.724905,39.2987645057918
39,19.876718999818,0,0,0.9710991,43.2445331213948
40,20.5010889582336,3,60,1.870932,39.3004073761404
39,21.0850239577703,3,62,2.008697,41.4907009316943
40,20.5532846669666,1,13,1.809241,40.6789490720257
40,21.2685947911814,8,471,1.867318,41.6165104368702
40,20.0680755418725,7,367,2.061987,40.6385677750222
42,21.4102491671219,3,142,1.843599,38.7987064286357
