PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
23,13.780873790849,1,56,1.802638,63.0953094679052
23,13.6979527496733,10,444,2.281358,67.0610163968218
24,13.6126145003363,5,404,1.805537,67.6880483903612
22,12.1196528747678,4,143,1.273073,69.7903804565695
24,14.6661463328637,6,339,1.772407,66.5073698425355
23,12.581870791968,2,79,2.091986,68.0150325895976
23,12.2819873751141,2,48,2.23636,71.0729855193716
24,12.6329402499832,7,222,2.42697,62.5378403735037
24,14.152362999972,6,543,2.389494,65.9890346966373
21,12.6656503751874,5,199,1.630913,71.8317936795453
23,13.0319162076339,3,126,2.608688,67.2986667360301
25,12.7165533746593,4,240,3.820415,64.8780282959342
22,13.9478319156915,5,213,2.806183,70.0315037869256
23,12.1143449163064,3,213,2.014844,71.0375090737058
21,12.566256375052,3,156,1.597907,68.7421964082335
25,12.7002993747592,4,223,1.545602,59.8025617189705
24,12.3324271249585,1,75,1.933505,68.6824063110786
26,13.1478686658666,2,87,1.762572,61.5695401703796
22,14.5995903750882,4,313,1.388646,72.4070321726189
24,12.8378901248798,7,281,1.772335,63.4858524814869
