PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
24,13.7826465000398,12,723,1.446936,69.5833592132355
25,13.6987278326415,4,377,2.126488,68.1218400970101
24,13.6129841674119,6,347,2.080545,73.3509738735544
23,12.1205738750286,6,219,1.782943,73.3948043426094
23,14.6669209590182,14,920,2.534483,73.6965199365564
23,12.5827799579129,6,445,2.280732,74.7948151041308
25,12.2828139998019,9,395,2.317904,71.1020918376744
24,12.6335662920028,6,318,1.851002,71.3727847517778
26,14.1532658748329,5,386,1.951415,68.6560143680813
24,12.6665089172311,3,183,1.583278,69.4042587031921
26,13.0327590834349,3,298,1.975172,66.202922939108
22,12.7174680419266,10,341,2.172992,77.5015775156631
25,13.9483047919348,9,211,2.628106,69.7966665960848
24,12.1156975002959,8,537,1.96312,73.4820937504992
24,12.5670145833865,9,287,2.423352,68.0419393077803
21,12.701448416803,5,254,2.083045,80.1018350979402
21,12.3332339581102,3,206,1.930638,82.6151825354568
24,13.1487116669305,9,306,1.620531,72.6301371663188
21,14.6007014587522,6,511,1.567817,81.2776190938339
23,12.8388062501326,8,322,2.366434,71.3783187953674
