PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
39,19.6922654998489,11,375,2.275723,78.444251145881
40,20.4811634579673,11,253,1.917023,74.1010540048592
37,19.3978231670335,1,9,1.444737,79.7343581059092
38,20.4642419586889,3,66,1.779481,76.7904045182819
38,20.4823994999751,9,236,1.759447,77.5103673314382
39,20.2650988749228,13,334,1.693775,76.1641622998585
38,19.6983512081206,2,35,1.686511,75.0139791542958
39,19.681309542153,5,102,1.636774,71.7998729206813
38,19.7479275423102,5,137,1.903477,76.0919604278905
39,20.4482314586639,13,372,2.133328,77.3416773583262
39,19.9481955002993,3,152,2.03947,76.4233621601493
39,19.4289266667329,2,38,1.277526,74.9688515057549
37,19.8184749162756,5,202,1.644217,75.1470067865542
40,20.1493322919123,9,137,1.488526,71.3895301567391
37,19.7314256248064,1,2,1.812005,77.2620640896462
37,19.7986480002292,2,30,1.839476,76.7594301896925
37,19.4641814581119,1,6,1.456708,75.8021058187493
38,19.815845457837,8,309,1.657383,74.8568476716939
39,20.6985923340544,19,600,1.880616,74.6920909135578
