PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
40,21.3953594169579,6,134,1.534892,44.6137989754789
42,20.8758542919531,7,230,1.634592,35.7082202542751
41,20.597218667157,4,241,1.625193,36.6895415297732
41,20.6355915842578,6,367,1.634422,36.8541992019589
43,21.3515187911689,6,313,1.769869,36.2650725643995
39,21.0563544579782,8,539,2.01095,38.6769039293703
40,20.5722904168069,6,197,1.483335,40.5411687679589
42,23.1392314168625,4,507,1.750547,35.6453730214742
41,20.3919967501424,4,270,1.492211,36.1315202899277
40,20.8538114172406,3,46,1.592013,38.4567395434715
40,20.4765006667003,4,157,1.686014,37.8125582588837
41,21.5015852497891,10,487,1.647875,37.2885315020273
39,20.4279241668992,4,368,1.508872,39.027831194779
41,20.3664276669733,8,259,1.602031,37.158338375753
39,21.4331018328667,2,36,1.225857,39.6839689272336
39,19.7995909168385,5,408,1.368949,39.5364359331628
42,21.0520234168507,4,181,1.677047,38.0711120642012
40,20.5669377087615,4,213,1.881605,39.0145758981816
40,20.9684802079573,10,462,1.581234,37.8761979867704
