PathLength,PathDuration,CollisionCount,FramesInCollision,PathJerk,GaTimes
42,21.3946922081523,4,317,1.622545,42.4342341277571
41,20.8754345001653,5,236,1.900142,36.2487937005736
40,20.5968734580092,2,34,1.863031,36.9982739328407
39,20.6352076660842,4,123,1.555495,37.4127938650931
39,21.3511416246183,4,41,1.906279,39.2516528566678
38,21.0560404169373,4,117,1.708482,39.1707895323634
40,20.5719425831921,10,222,2.053346,39.9224499589764
42,23.1388771659695,5,385,2.04287,34.8904216883793
40,20.3915777076036,6,188,1.770702,36.4740521879867
39,20.8534833751619,6,122,1.752145,38.7565182545819
41,20.4761655828916,2,198,1.697973,35.8391169049754
40,21.5012454995885,3,156,1.510178,37.4350207857788
40,20.4271756252274,1,8,1.857534,37.1666844002903
41,20.3660890413448,9,358,1.656492,36.4762540543225
40,21.4324540826492,3,68,1.52323,38.5451094713062
40,19.7991145830601,3,69,1.93993,38.1759490002878
39,21.0513478331268,3,55,1.613235,39.4405203107267
39,20.5665632500313,5,180,1.677882,39.7038910633478
41,20.9681109162048,11,250,1.780813,36.3494704545635
